msisdn,offer_tag,HS_AON,NW_AON,HS_BRAND,HS_BAND,HS_TYPE,Price,data_80_limit_breach,fup_limit_breach,data_usage_level,bundle_consistency,vowifi_mous,customer_age,cricket_cohort_tag,ir_roamer_tag,bb_tag,dth_tag,other_recharge,GENDER_L1,Category,GEO_TAG,AGE_BUCKET,AI_MASTER,NATIONAL_ROAMER,CWE,Digital_Savvy,OTT_LOVER
USR_UR83LISOY5,3999,57,51,Apple,4G,Feature Phone,101599,4.57,4.65,Very High,High,124,Senior,0,1,1,0,1,Male,Student,Metro,26-35,1,1,1,0,1
USR_Z88O7W3MJT,349,49,42,Realme,4G,Feature Phone,21230,7.92,2.96,Very High,High,293,Young,1,0,1,1,1,Female,Student,Rural,18-25,0,0,0,1,1
USR_IP9S5G8C4X,349,39,28,Vivo,4G,Smartphone,20456,6.97,1.71,High,Low,128,Young,0,1,0,1,0,Male,Student,Urban,46-60,0,0,1,1,0
USR_MA99VTAR7P,399,45,28,Vivo,4G,Feature Phone,22269,1.85,4.48,Medium,Low,87,Senior,0,0,0,0,0,Male,Homemaker,Metro,26-35,1,0,0,0,0
USR_GZ6O6MT7V8,979,45,108,Apple,4G,Feature Phone,43959,3.92,0.78,High,High,129,Senior,0,1,0,0,1,Female,Salaried,Urban,60+,0,0,0,1,1
USR_CNZC1HAZB6,349,13,36,Oppo,4G,Smartphone,16102,5.28,0.02,Very High,Medium,128,Young,0,1,0,0,1,Female,Business,Urban,60+,1,1,0,1,0
USR_Y0VKWZLM83,3999,11,9,Samsung,4G,Smartphone,97001,4.33,4.61,Medium,High,399,Senior,0,0,0,1,0,Female,Homemaker,Metro,26-35,0,0,0,1,1
USR_1ZPRYCYIH0,3999,51,26,Apple,5G,Smartphone,108182,8.95,2.0,Very High,Low,264,Senior,0,1,0,1,1,Male,Business,Metro,36-45,1,1,1,1,1
USR_X0HWOOXWLA,349,28,14,Realme,4G,Feature Phone,10234,0.63,4.11,High,Low,417,Senior,1,0,0,1,1,Female,Homemaker,Rural,36-45,1,1,1,1,0
USR_77AUKJAYZG,349,22,66,Realme,4G,Smartphone,14706,7.54,0.47,Medium,Medium,8,Senior,0,1,0,0,1,Male,Homemaker,Urban,60+,1,0,1,0,0
USR_3XERWJGWJ5,349,26,7,Vivo,5G,Smartphone,20798,8.94,2.14,High,Medium,220,Young,0,1,0,1,1,Female,Business,Urban,46-60,0,1,0,1,0
USR_F28P5U90WN,3999,41,93,Samsung,5G,Smartphone,113487,1.25,0.27,Medium,High,318,Senior,1,1,1,0,0,Female,Salaried,Metro,46-60,0,1,0,1,0
USR_YD60DY9NJG,349,27,31,Realme,4G,Smartphone,13217,3.18,4.75,High,High,7,Senior,1,0,1,1,1,Female,Student,Rural,60+,0,1,0,1,0
USR_5EIZTJSKFY,399,10,86,Oppo,4G,Smartphone,25868,2.98,0.4,Low,Low,440,Young,0,0,0,1,1,Male,Salaried,Metro,18-25,1,1,1,1,0
USR_H4KKLYBEUN,399,36,36,Samsung,5G,Feature Phone,33822,6.46,3.36,Medium,Low,154,Adult,0,1,1,1,1,Female,Salaried,Metro,36-45,1,0,0,1,0
USR_BYN768N4TY,399,50,15,Samsung,5G,Smartphone,25200,8.49,0.9,Very High,Low,153,Adult,1,1,1,1,0,Female,Homemaker,Urban,18-25,0,1,1,0,0
USR_QLT31AJHE7,349,20,21,Realme,4G,Smartphone,11388,9.33,3.96,Very High,High,197,Adult,1,1,0,0,0,Female,Business,Urban,18-25,0,0,0,0,0
USR_3D88YXEFD7,3999,38,55,Apple,4G,Feature Phone,78592,3.56,2.64,High,High,498,Adult,1,0,1,1,0,Male,Homemaker,Metro,46-60,1,1,1,0,1
USR_SHCAD99E80,979,59,105,OnePlus,4G,Smartphone,38525,3.05,3.7,Medium,Low,281,Adult,1,1,0,0,0,Female,Homemaker,Metro,60+,0,1,0,0,1
USR_UKKWGRAVOC,979,16,23,Samsung,4G,Feature Phone,32093,5.74,2.42,Low,High,223,Senior,1,1,1,0,1,Female,Salaried,Metro,26-35,0,1,0,1,1
USR_6ACVO2KR62,349,28,89,Realme,4G,Smartphone,19449,6.25,0.71,Very High,High,465,Senior,0,1,0,1,1,Female,Salaried,Rural,36-45,1,0,1,1,1
USR_IECGWYLEQD,979,55,21,Samsung,4G,Feature Phone,33824,4.64,2.9,Very High,High,402,Senior,1,1,1,0,1,Male,Homemaker,Metro,60+,1,1,0,1,0
USR_FAXG9U6D4P,979,31,71,OnePlus,4G,Smartphone,31335,9.15,4.86,Very High,Medium,99,Senior,1,1,1,0,1,Female,Homemaker,Metro,46-60,1,0,1,1,0
USR_5AJG4IN195,349,11,45,Realme,4G,Feature Phone,8051,2.6,3.47,Medium,Low,186,Adult,1,0,1,0,0,Female,Salaried,Urban,36-45,1,1,0,0,0
USR_Y1ISO7KFQ9,349,18,116,Realme,5G,Smartphone,13913,4.29,2.11,Low,Medium,366,Young,0,0,1,1,0,Female,Homemaker,Urban,18-25,1,0,0,1,0
USR_Y09KCO8M8M,349,10,82,Oppo,4G,Smartphone,14608,6.34,1.7,Very High,High,125,Young,1,0,0,0,0,Female,Business,Rural,18-25,0,1,0,1,0
USR_92QKI9IRTL,349,22,67,Oppo,4G,Smartphone,16704,5.71,1.07,Medium,High,452,Senior,0,0,0,0,1,Female,Student,Rural,46-60,1,1,1,0,0
USR_OERL59SRK2,349,35,59,Vivo,4G,Smartphone,12540,4.74,1.46,Very High,Medium,416,Young,0,0,0,1,1,Male,Business,Rural,18-25,0,0,0,1,0
USR_YTRRBIK1N4,349,46,34,Xiaomi,4G,Smartphone,13113,1.28,2.59,High,High,227,Adult,0,1,1,1,1,Male,Business,Urban,26-35,0,1,1,1,0
USR_PUZNI4AKIW,3999,18,45,Samsung,4G,Smartphone,79356,7.6,2.09,Medium,High,365,Adult,1,1,1,0,0,Female,Salaried,Metro,60+,0,1,0,1,1
USR_6149RPOT4B,399,6,85,Vivo,5G,Smartphone,22578,7.18,3.14,High,Low,289,Senior,1,0,1,1,1,Female,Business,Urban,46-60,0,1,0,1,0
USR_D0KNRUEHC1,349,44,21,Realme,4G,Smartphone,9478,9.63,1.66,Low,High,186,Young,0,1,1,0,0,Male,Salaried,Urban,26-35,0,0,0,1,0
USR_6D0N1LTQGP,979,29,83,Samsung,4G,Feature Phone,55726,7.36,2.66,Low,Low,259,Adult,0,1,1,0,0,Female,Student,Urban,26-35,1,1,1,1,1
USR_Z4X01VQ4TE,979,55,48,Samsung,4G,Smartphone,41109,9.16,2.56,Very High,Low,302,Young,1,0,1,0,0,Female,Homemaker,Metro,46-60,0,0,1,0,0
USR_313YI38V3K,349,27,55,Xiaomi,4G,Feature Phone,20218,4.56,2.22,Medium,Medium,432,Adult,0,0,0,1,1,Male,Homemaker,Urban,26-35,0,1,1,0,1
USR_6HGDLBR8J0,349,12,80,Vivo,5G,Feature Phone,13876,3.11,0.22,Low,High,450,Adult,1,0,0,0,0,Male,Homemaker,Rural,46-60,1,1,1,1,0
USR_DTLR8V0AWH,349,52,10,Xiaomi,5G,Smartphone,17425,0.04,3.02,Medium,High,456,Young,0,1,1,1,1,Male,Student,Urban,36-45,0,1,0,1,0
USR_O2H37KBVIH,349,9,42,Oppo,5G,Smartphone,18365,8.39,4.32,High,High,454,Senior,1,1,0,1,0,Female,Business,Urban,18-25,0,0,1,1,0
USR_IOM6O20TNM,979,49,56,OnePlus,4G,Smartphone,59884,1.83,1.89,Medium,Medium,432,Adult,1,0,0,1,0,Male,Student,Metro,18-25,0,1,1,0,0
USR_FXBSZC9X5U,349,8,11,Oppo,5G,Smartphone,9641,7.27,3.64,High,Medium,199,Young,0,1,0,0,1,Male,Salaried,Urban,36-45,1,1,1,0,1
USR_UAKXXGTN8T,349,15,93,Realme,5G,Smartphone,18222,5.78,0.63,Medium,Medium,30,Senior,1,1,0,0,1,Male,Homemaker,Urban,46-60,0,0,0,0,0
USR_88E0O885F8,1729,23,93,Apple,5G,Feature Phone,51095,4.17,4.65,Very High,Medium,337,Adult,1,1,0,0,1,Female,Business,Metro,18-25,0,0,1,0,0
USR_8DIQ8LIKCM,349,45,17,Realme,5G,Feature Phone,13993,1.59,0.24,Very High,High,5,Senior,0,0,1,0,1,Female,Student,Urban,60+,0,0,1,1,0
USR_DCLD980GW7,349,12,21,Vivo,5G,Feature Phone,18995,4.06,3.29,Medium,High,387,Adult,1,1,1,1,1,Female,Homemaker,Urban,36-45,1,0,1,1,0
USR_5ATSLYGNHV,399,57,71,OnePlus,4G,Smartphone,23281,3.81,0.11,Very High,Low,392,Adult,0,0,1,0,1,Male,Student,Urban,26-35,1,1,1,1,0
USR_CRHJKPDRP4,979,18,34,Samsung,4G,Feature Phone,49407,1.82,4.37,Medium,High,248,Adult,0,1,1,0,1,Female,Business,Urban,36-45,1,1,1,1,0
USR_7K3MAM2067,349,19,93,Realme,5G,Smartphone,13618,5.98,0.69,Very High,Medium,128,Young,0,0,1,1,0,Male,Student,Rural,36-45,1,0,0,1,0
USR_6K8CRRRHV7,399,26,82,OnePlus,4G,Smartphone,33421,3.36,4.03,Medium,High,37,Senior,1,0,0,1,0,Male,Homemaker,Metro,18-25,1,1,1,0,1
USR_6DOAQOOTT6,1729,18,91,Apple,4G,Smartphone,80567,2.57,1.01,Very High,High,371,Senior,0,1,0,0,1,Male,Student,Metro,36-45,1,0,1,0,1
USR_IHUI93C95P,399,28,98,Vivo,5G,Smartphone,25785,0.48,2.35,Medium,Low,150,Senior,1,1,1,1,0,Female,Homemaker,Metro,60+,0,1,1,1,0
USR_GHNYWVC7XY,399,58,30,OnePlus,4G,Smartphone,19378,4.93,2.79,Very High,Low,452,Adult,1,0,0,0,1,Male,Homemaker,Metro,46-60,0,0,1,1,0
USR_RKYYJQFZG2,399,28,81,Samsung,4G,Feature Phone,28363,2.56,4.8,High,Low,280,Senior,0,1,0,1,1,Male,Student,Metro,36-45,0,1,1,1,0
USR_90MQN38KUS,1729,6,34,Apple,5G,Feature Phone,67717,5.64,3.8,High,Medium,411,Young,1,0,0,1,1,Female,Salaried,Metro,46-60,0,0,1,0,0
USR_MHSAYJEZRR,349,20,55,Oppo,4G,Smartphone,8809,6.15,2.74,Medium,Medium,87,Senior,0,1,0,0,0,Male,Student,Rural,46-60,1,0,0,1,1
USR_FMQY6PL9OJ,349,14,6,Oppo,5G,Feature Phone,13155,9.56,4.51,High,High,456,Adult,1,1,1,0,1,Female,Homemaker,Rural,18-25,0,0,0,1,0
USR_49YIBNAJTA,349,35,108,Realme,5G,Smartphone,11538,1.11,1.14,Low,High,325,Senior,1,0,1,1,1,Male,Student,Rural,36-45,0,1,0,0,1
USR_3KN8J57F77,349,18,12,Realme,4G,Feature Phone,12822,8.54,1.25,High,High,53,Young,1,1,1,1,0,Female,Salaried,Urban,60+,0,0,0,1,0
USR_0QAJWXI58D,979,31,22,Samsung,5G,Feature Phone,53289,9.36,3.91,Low,High,379,Young,0,0,1,0,0,Male,Homemaker,Metro,18-25,0,1,0,1,0
USR_UQUO26Q97O,349,6,81,Realme,4G,Feature Phone,17239,3.16,4.46,Medium,Low,375,Young,1,0,0,0,1,Female,Student,Rural,18-25,0,1,0,1,1
USR_TY8H5R775W,979,14,17,Samsung,5G,Smartphone,32140,5.12,3.06,Medium,Medium,167,Young,1,0,1,1,1,Female,Student,Urban,60+,0,1,1,1,0
USR_H557J9PMMX,979,53,68,OnePlus,5G,Smartphone,43795,5.37,3.44,Medium,Medium,322,Senior,0,0,1,1,1,Female,Salaried,Metro,36-45,1,1,1,1,0
USR_97G6MREUI7,349,42,98,Realme,4G,Smartphone,8328,0.62,0.98,Very High,High,101,Young,1,0,0,0,1,Male,Business,Rural,46-60,1,0,0,0,0
USR_SKM2ZA5KOZ,349,58,34,Vivo,4G,Feature Phone,21319,7.64,4.44,Low,Medium,49,Adult,1,0,0,1,0,Female,Student,Rural,60+,1,0,0,1,1
USR_974VKVPSUL,349,30,82,Realme,5G,Feature Phone,8113,1.37,1.23,Medium,Medium,429,Adult,0,0,1,0,1,Male,Salaried,Urban,26-35,1,1,1,1,0
USR_QZAR9RLF11,349,16,82,Realme,4G,Feature Phone,15739,9.29,2.63,Medium,Medium,411,Young,0,0,1,0,0,Male,Salaried,Urban,18-25,1,0,0,0,1
USR_F3EJNLHVT0,979,58,79,OnePlus,4G,Feature Phone,46310,9.76,0.6,Medium,Low,138,Young,1,1,0,1,0,Male,Salaried,Urban,18-25,0,1,0,1,0
USR_8F4WN4NW36,349,23,72,Xiaomi,5G,Feature Phone,13378,7.29,1.49,Low,Low,14,Adult,1,1,1,0,1,Male,Homemaker,Rural,60+,1,1,1,1,1
USR_AKT2XA4UNW,349,33,45,Oppo,4G,Feature Phone,16231,8.41,4.77,High,Low,409,Adult,1,0,0,0,0,Female,Business,Urban,18-25,0,0,1,0,1
USR_UD832CBP5Q,3999,8,19,Apple,5G,Smartphone,82292,6.44,1.92,High,Medium,229,Senior,1,1,0,0,1,Male,Student,Metro,18-25,0,1,0,0,0
USR_SL1P6QD50T,349,49,109,Xiaomi,5G,Smartphone,14016,7.25,0.34,Medium,Medium,325,Senior,0,1,1,0,0,Male,Business,Rural,26-35,1,0,0,1,1
USR_U0058KDK80,349,8,88,Vivo,5G,Smartphone,20575,2.31,2.51,Low,Medium,7,Senior,0,1,1,0,0,Female,Homemaker,Rural,36-45,1,0,0,0,1
USR_WKK0ZO5490,349,49,64,Oppo,4G,Smartphone,12451,2.28,4.92,Low,Medium,254,Senior,1,1,0,1,1,Female,Homemaker,Rural,60+,0,1,1,1,0
USR_D8ZKTPZ75V,979,21,58,Samsung,4G,Smartphone,45004,5.49,0.73,Very High,High,281,Adult,0,0,0,1,1,Female,Homemaker,Urban,36-45,1,1,0,0,0
USR_6SR1Q1PNOC,349,17,80,Oppo,5G,Feature Phone,12921,1.78,3.65,Very High,Low,418,Senior,1,0,0,0,0,Male,Business,Rural,36-45,0,1,0,0,0
USR_3X7P76X6FI,1729,9,54,Apple,4G,Feature Phone,86152,6.52,0.46,High,Low,402,Senior,0,1,1,1,0,Male,Homemaker,Urban,46-60,0,0,0,1,0
USR_43TLQAOOQF,399,35,58,Vivo,4G,Feature Phone,30595,2.64,2.19,Low,Low,497,Young,1,0,0,0,0,Male,Homemaker,Urban,18-25,0,1,0,1,1
USR_A833FGEKI9,349,48,53,Xiaomi,4G,Feature Phone,17359,7.07,4.79,Medium,Medium,138,Senior,0,0,1,1,1,Female,Business,Rural,36-45,0,0,1,1,0
USR_UJICD0RFFQ,349,27,108,Vivo,4G,Feature Phone,12724,4.72,3.57,Low,Low,60,Adult,0,0,0,0,1,Female,Business,Rural,18-25,0,0,0,1,1
USR_M21I2OG70F,349,32,7,Vivo,5G,Feature Phone,21628,0.69,2.69,Low,High,363,Adult,0,0,0,1,0,Male,Salaried,Urban,18-25,0,1,0,1,1
USR_IF6564N73V,979,36,25,OnePlus,4G,Smartphone,53520,2.13,1.57,High,Low,104,Young,1,1,1,0,1,Female,Student,Urban,18-25,0,0,1,1,1
USR_TG39TBRRZ5,349,35,76,Vivo,5G,Smartphone,20003,1.67,0.92,High,High,56,Young,1,0,1,1,1,Female,Student,Rural,60+,1,0,0,0,0
USR_QN4DEV0KG9,3999,15,17,Apple,4G,Smartphone,95744,0.78,3.51,Low,Low,56,Adult,1,1,0,0,0,Male,Homemaker,Metro,60+,1,1,1,0,0
USR_0HTRZYYUD3,399,13,105,Samsung,4G,Feature Phone,19181,7.66,4.1,Very High,Low,85,Senior,0,0,0,1,1,Female,Business,Metro,26-35,0,0,1,0,0
USR_DJWER2UV37,399,11,77,Samsung,5G,Smartphone,20873,0.17,0.33,Very High,High,396,Adult,1,0,0,0,0,Male,Homemaker,Metro,36-45,0,1,1,1,1
USR_XRZI8O8RYY,979,11,21,Samsung,4G,Feature Phone,34169,4.93,0.6,Medium,Medium,88,Adult,0,1,1,1,0,Male,Salaried,Metro,26-35,0,0,0,0,0
USR_E1W952JQ7P,979,23,66,Apple,5G,Smartphone,50999,5.09,4.72,Very High,Medium,298,Senior,0,1,1,1,0,Female,Homemaker,Metro,26-35,1,1,0,1,1
USR_MGN5ERPIYI,979,41,60,OnePlus,4G,Smartphone,49221,9.93,2.98,Medium,Low,348,Adult,1,1,1,0,1,Male,Homemaker,Urban,26-35,1,1,1,1,0
USR_EX7FP93Q9E,399,48,7,Vivo,4G,Smartphone,21834,6.51,1.05,Medium,High,494,Senior,0,1,0,1,1,Male,Student,Urban,46-60,0,0,0,1,0
USR_S6AK1O6VPP,979,48,33,Samsung,4G,Smartphone,57694,0.62,3.9,Low,Low,110,Senior,1,1,1,1,1,Male,Salaried,Urban,36-45,1,0,1,1,0
USR_NPC4XAUCMZ,349,56,109,Oppo,5G,Feature Phone,8583,8.7,3.78,Low,Low,46,Senior,1,0,1,1,0,Male,Homemaker,Urban,26-35,0,1,0,0,0
USR_LDE12MX6RT,3999,11,55,Samsung,5G,Feature Phone,79793,4.08,4.1,Very High,Low,114,Senior,1,1,0,0,1,Male,Homemaker,Metro,18-25,0,1,0,0,0
USR_UO91LBRST1,349,15,60,Xiaomi,5G,Feature Phone,16013,3.12,0.44,High,High,152,Adult,1,1,0,0,0,Female,Homemaker,Urban,26-35,1,1,1,1,1
USR_920C94QZLD,349,6,17,Vivo,5G,Smartphone,18118,3.92,0.07,High,Low,170,Adult,0,0,0,0,0,Female,Business,Rural,36-45,1,0,0,1,1
USR_4VWSTTLWPS,349,6,75,Realme,4G,Feature Phone,13951,2.05,2.52,Medium,High,91,Young,0,1,1,1,1,Female,Student,Urban,18-25,0,1,1,0,1
USR_5MIDE1ZZDY,349,17,14,Realme,4G,Feature Phone,8333,5.44,1.23,Low,Low,168,Adult,0,1,1,1,0,Male,Salaried,Urban,46-60,0,1,1,0,1
USR_TNXOSQYTL8,399,56,111,OnePlus,5G,Feature Phone,19469,2.67,0.67,Very High,Low,195,Young,1,1,1,1,0,Female,Homemaker,Metro,46-60,0,1,0,0,1
USR_TD1MRJWK1N,349,18,98,Realme,5G,Smartphone,13865,2.38,1.35,Low,Medium,303,Adult,1,1,0,0,1,Female,Salaried,Urban,36-45,1,0,0,0,1
USR_PN6CTU0A9W,399,35,20,OnePlus,4G,Feature Phone,30592,8.29,1.54,Medium,Low,93,Adult,0,0,0,0,1,Female,Business,Metro,36-45,0,1,1,0,1
USR_VSIH8D3T04,979,27,103,Apple,5G,Smartphone,58715,5.33,0.11,Very High,Low,13,Adult,0,0,0,1,0,Male,Business,Metro,36-45,0,1,1,0,1
USR_TY9Q1KTKFA,3999,55,45,Samsung,5G,Smartphone,97101,0.9,3.34,High,Medium,294,Young,0,1,1,1,1,Female,Salaried,Metro,18-25,0,1,0,0,1
USR_M5RBF71MY3,1729,44,65,Samsung,5G,Smartphone,85624,3.18,4.84,Medium,Low,349,Senior,0,1,0,1,1,Male,Salaried,Urban,18-25,0,1,1,0,0
USR_ZEACQE7B35,349,6,85,Realme,4G,Feature Phone,21803,1.91,1.77,Low,Low,88,Senior,0,1,0,1,1,Female,Homemaker,Urban,18-25,1,1,0,1,1
USR_C9GKCZR8FE,349,54,9,Xiaomi,4G,Smartphone,9504,6.74,0.59,Low,Medium,64,Adult,1,0,1,0,0,Male,Salaried,Rural,26-35,0,1,0,1,1
USR_CQ90A2WUS1,399,40,36,Oppo,4G,Smartphone,24391,3.84,2.52,Very High,Low,376,Senior,1,1,0,0,1,Female,Student,Metro,46-60,1,0,1,0,0
USR_UAST1X1TA3,1729,25,91,Apple,5G,Smartphone,82679,3.65,0.54,Low,Medium,198,Adult,1,0,1,0,0,Male,Business,Metro,60+,0,0,1,1,0
USR_MS8E08FIP6,349,13,28,Oppo,5G,Smartphone,10193,9.76,1.07,Low,High,29,Senior,1,1,1,1,1,Male,Homemaker,Urban,46-60,0,0,0,0,1
USR_ASAHDLWHTZ,399,35,80,Vivo,4G,Smartphone,26069,3.64,0.94,Very High,Medium,335,Senior,0,0,1,1,0,Female,Salaried,Metro,36-45,1,1,1,0,0
USR_WQCSEX29HN,349,12,26,Realme,5G,Feature Phone,21773,5.2,0.07,Very High,High,315,Senior,1,1,0,0,0,Female,Business,Rural,26-35,0,0,1,1,1
USR_63KCKC72R0,349,51,113,Xiaomi,4G,Feature Phone,13648,7.74,0.22,Low,Medium,118,Senior,0,1,1,1,0,Male,Homemaker,Urban,18-25,1,1,1,1,0
USR_20B9S0AIK2,349,36,75,Oppo,5G,Smartphone,14139,9.97,2.55,Low,High,482,Young,0,1,0,0,0,Female,Business,Urban,18-25,0,1,0,1,0
USR_YIDKCVKK2V,349,25,97,Realme,4G,Feature Phone,15798,5.16,4.13,High,High,442,Senior,1,0,1,1,0,Female,Salaried,Urban,60+,1,0,0,1,0
USR_5I3T2NULV1,349,47,58,Oppo,5G,Feature Phone,16980,0.03,0.96,Very High,High,403,Senior,0,0,0,1,0,Male,Salaried,Urban,60+,0,0,0,0,0
USR_DHF33K7G2O,349,21,102,Vivo,4G,Smartphone,11423,4.52,4.16,High,High,248,Senior,0,0,0,0,0,Female,Salaried,Urban,60+,1,1,1,1,0
USR_95ZFOB5RUE,979,46,46,Samsung,5G,Smartphone,55512,6.09,3.3,Medium,High,485,Adult,1,0,0,1,1,Female,Salaried,Metro,18-25,0,1,1,0,0
USR_URLUHL67W5,349,59,106,Xiaomi,4G,Feature Phone,16384,4.29,4.1,High,Medium,41,Young,0,0,1,0,0,Male,Homemaker,Rural,36-45,1,1,1,0,1
USR_2EL5WCJ0AC,349,35,48,Xiaomi,4G,Feature Phone,15795,5.02,0.18,High,Low,71,Senior,1,0,1,0,1,Female,Salaried,Urban,46-60,0,1,1,0,0
USR_KW48RYX4VR,349,54,96,Oppo,5G,Smartphone,17515,1.01,3.23,Medium,Low,226,Young,0,0,1,0,0,Female,Student,Rural,46-60,1,1,1,1,1
USR_DM2IKO0K04,399,41,13,Vivo,4G,Feature Phone,30780,8.16,3.23,Low,High,26,Young,0,1,0,0,0,Male,Student,Urban,60+,0,1,1,1,1
USR_QS3ZYWMHL2,349,31,76,Vivo,4G,Smartphone,14602,8.89,1.73,Medium,High,109,Young,1,0,1,1,0,Male,Business,Urban,36-45,1,0,1,1,1
USR_DJRIQRZ1WF,979,31,109,Samsung,5G,Feature Phone,35027,2.97,4.63,High,Low,68,Senior,1,0,1,1,0,Female,Business,Metro,26-35,0,0,0,1,0
USR_AO83L71K7H,349,42,40,Vivo,5G,Feature Phone,18903,9.81,4.83,Medium,Medium,378,Young,1,1,1,0,1,Male,Student,Rural,60+,0,0,0,0,1
USR_NUGE8EXFI2,349,58,78,Vivo,5G,Feature Phone,12435,6.54,2.41,Very High,High,93,Senior,1,0,0,0,0,Female,Student,Rural,26-35,1,1,1,0,0
USR_YC82J7LQQN,399,51,32,OnePlus,5G,Feature Phone,21992,9.18,2.16,High,Low,456,Adult,1,0,0,0,1,Male,Student,Urban,18-25,0,0,1,1,0
USR_IUXNFG7G88,349,31,14,Realme,4G,Smartphone,18631,5.58,3.84,Very High,High,52,Young,0,0,1,0,1,Male,Salaried,Urban,46-60,0,0,1,0,1
USR_VYGGMFROX0,349,13,39,Oppo,5G,Feature Phone,16833,1.86,3.68,Low,Medium,404,Senior,1,0,0,1,1,Female,Student,Urban,36-45,1,0,1,0,1
USR_VZSSWIA90U,979,16,45,OnePlus,5G,Feature Phone,45584,0.61,4.15,High,Medium,292,Young,1,0,0,1,1,Male,Salaried,Metro,26-35,1,0,1,0,0
USR_FHI4LMPPH5,349,7,72,Xiaomi,4G,Smartphone,12796,4.65,3.58,High,Low,88,Adult,1,1,0,0,1,Male,Student,Urban,36-45,0,1,1,0,0
USR_P2UHA5QFZH,399,47,66,Oppo,4G,Smartphone,33872,1.3,3.12,Low,Low,459,Adult,0,0,1,1,1,Male,Business,Urban,18-25,1,0,0,1,0
USR_IHFJ37JDA2,349,16,120,Realme,4G,Feature Phone,13572,3.47,1.79,High,Low,32,Adult,0,1,1,1,1,Female,Salaried,Rural,36-45,1,1,0,0,1
USR_DI7Y4XFKKZ,349,48,113,Vivo,5G,Feature Phone,13772,9.46,1.3,Medium,Low,63,Senior,0,1,0,1,1,Female,Business,Rural,18-25,1,1,1,1,1
USR_1FMHVG5ON6,3999,37,89,Samsung,5G,Smartphone,94118,9.05,3.39,Low,Low,55,Young,1,0,1,0,1,Female,Salaried,Metro,26-35,0,1,0,0,0
USR_KA8EJCNJ3H,979,54,110,OnePlus,5G,Feature Phone,38971,3.28,0.9,High,Medium,179,Adult,0,0,0,1,0,Male,Student,Urban,18-25,0,0,0,0,1
USR_BMMG4JQ0MG,399,23,60,Samsung,5G,Smartphone,28024,8.98,0.88,Low,Medium,157,Senior,0,0,0,0,1,Male,Salaried,Metro,46-60,1,1,0,1,0
USR_UPTWBMT72Q,349,58,77,Oppo,5G,Smartphone,9367,1.51,3.16,Medium,Medium,142,Senior,0,1,1,1,0,Male,Business,Urban,26-35,1,1,0,0,1
USR_8H1JKCCUUG,349,43,84,Oppo,4G,Smartphone,19635,4.66,0.41,High,Medium,168,Senior,1,1,0,0,0,Female,Business,Urban,60+,0,1,1,1,1
USR_1O1KWYLML7,349,11,82,Oppo,5G,Smartphone,8305,0.16,2.58,Low,High,356,Young,1,1,1,1,1,Male,Homemaker,Rural,36-45,1,0,0,1,0
USR_5Q3C075DYV,349,33,22,Xiaomi,4G,Smartphone,9717,3.43,1.7,Low,Medium,79,Adult,0,1,1,1,0,Female,Salaried,Urban,18-25,1,0,0,1,1
USR_13LCB6OI5I,979,14,36,Samsung,4G,Smartphone,52807,2.39,4.74,Low,High,387,Senior,0,0,0,1,0,Male,Salaried,Urban,60+,1,0,0,1,0
USR_YKF9AX9YGC,349,27,51,Realme,4G,Feature Phone,13608,4.04,3.62,Low,Medium,425,Adult,1,0,1,0,0,Male,Salaried,Rural,60+,0,1,1,1,0
USR_UD7TALPGHW,979,47,67,OnePlus,5G,Feature Phone,50045,3.54,2.97,Low,Medium,153,Senior,1,0,0,0,1,Male,Salaried,Urban,18-25,1,0,0,0,1
USR_DHXCROMSA3,3999,15,66,Samsung,5G,Smartphone,145657,5.49,4.97,High,Low,72,Senior,0,1,0,1,0,Female,Homemaker,Metro,26-35,0,1,0,1,1
USR_DVLMN6ZUK3,1729,53,79,Samsung,5G,Smartphone,84716,5.93,4.22,Medium,Low,35,Senior,0,0,1,1,1,Male,Homemaker,Metro,60+,1,1,1,1,0
USR_CVFM5WG4S7,399,31,32,Vivo,5G,Feature Phone,22126,2.84,2.06,Low,Low,20,Adult,0,0,1,0,1,Female,Student,Metro,60+,0,0,1,1,0
USR_S8ZGL8RAJY,349,36,101,Realme,4G,Feature Phone,11603,3.43,1.0,High,Low,259,Adult,0,1,1,0,0,Female,Homemaker,Rural,36-45,0,0,1,1,1
USR_XKY1IDCL1U,3999,20,50,Samsung,4G,Smartphone,103612,7.82,1.16,Very High,Medium,388,Young,1,1,0,1,0,Male,Business,Metro,60+,1,0,0,1,1
USR_IRA4TPMWAG,3999,58,104,Apple,5G,Feature Phone,86597,8.3,2.48,Very High,Low,290,Young,1,0,1,0,1,Male,Business,Metro,18-25,0,0,1,0,0
USR_KL65OP3XIQ,979,14,77,Samsung,4G,Smartphone,38850,0.47,2.49,Very High,Low,337,Adult,0,0,0,1,0,Female,Student,Metro,26-35,1,1,0,0,1
USR_KUPLZFGXTO,349,39,75,Oppo,5G,Smartphone,13164,8.22,0.71,Very High,Low,353,Adult,1,1,0,1,1,Female,Homemaker,Rural,46-60,0,1,1,1,0
USR_5F2JQOSH2S,349,54,33,Realme,4G,Smartphone,16269,8.57,1.09,Medium,Medium,495,Adult,1,1,1,1,1,Male,Student,Urban,60+,1,0,1,1,0
